流域,MSE,R²
data_day_4/01333000.csv,2919.0508092476384,0.6542894937958104
data_day_4/01350000.csv,207652.05807893648,0.783701326329313
data_day_4/01350080.csv,18875.405359372744,-2.7539520178253403
data_day_4/01350140.csv,6971.678169658436,-1.1831042877781561
data_day_4/01365000.csv,12715.132621044777,0.3520824359596928
data_day_4/01411300.csv,113.25859251234851,0.8431086627521376
data_day_4/01413500.csv,62282.80631948555,0.7314052218366799
data_day_4/01414500.csv,4610.256941756104,0.3527891956486877
data_day_4/01415000.csv,7309.1130503428785,0.3810853656524369
data_day_4/01423000.csv,176101.25435480505,0.7756085347877508
data_day_4/01434025.csv,37331.463511128444,-142.6030875142374
data_day_4/01435000.csv,47525.18561312524,0.3860443182719796
data_day_4/01439500.csv,14167.840239679299,0.8834715706815959
data_day_4/01440000.csv,5674.125603565257,0.7440524660677322
data_day_4/01440400.csv,35706.78550703022,0.3796047019208124
data_day_4/01451800.csv,8155.046839366682,0.782461989640628
data_day_4/01466500.csv,98.30901339570005,-77.97811928598323
data_day_4/01484100.csv,4.813987100447943,0.2611021753388171
data_day_4/01485500.csv,699.4758601038949,0.901332680593943
data_day_4/01486000.csv,133.18465433613576,0.36435806541406235
data_day_4/01487000.csv,982.9664302499035,0.7967155485063606
data_day_4/01491000.csv,9148.370799994798,0.7756198092111154
data_day_4/01510000.csv,26859.39635046942,0.8074684856170633
data_day_4/01516500.csv,17192.121670037046,-7.004800525932879
data_day_4/01518862.csv,83045.26962616887,0.3303786789642461
data_day_4/01532000.csv,195398.3107658396,0.7498595340180381
data_day_4/01539000.csv,143427.17577875566,0.7138361645992042
data_day_4/01542810.csv,8869.65183514535,-21.552173080995416
data_day_4/01543000.csv,260539.9228294945,0.7575862682039668
data_day_4/01543500.csv,1312792.0840661712,0.8271664698945125
data_day_4/01544500.csv,211064.74289852305,0.26081609297413677
data_day_4/01545600.csv,47231.404240779,-0.5636434144192366
data_day_4/01547700.csv,32962.53142092663,0.5618869105758293
data_day_4/01548500.csv,939809.4411155288,0.7877672032464242
data_day_4/01549500.csv,33657.59304938289,-0.6894785211576413
data_day_4/01550000.csv,91274.58252258111,0.7954659478295752
data_day_4/01552000.csv,508405.61701751617,0.8227347226739488
data_day_4/01552500.csv,9978.289238298916,0.08699995418705431
data_day_4/01557500.csv,101176.52308627134,-2.252944186064365
data_day_4/01567500.csv,31275.981316921192,-6.498163354555107
data_day_4/01568000.csv,374184.67413672846,0.3779830430572204
data_day_4/01580000.csv,14087.410213117837,0.34270358854472593
data_day_4/01583500.csv,4710.112722869686,0.36624912321275915
data_day_4/01586610.csv,2543.6136083520846,0.15669088911239704
data_day_4/01591400.csv,502.5732482744436,0.6435386039078782
data_day_4/01594950.csv,21.894932627833523,0.45838652954985415
data_day_4/01596500.csv,9083.44005745801,0.5012850558666813
data_day_4/01605500.csv,91163.27750345287,-0.5233646013789388
data_day_4/01606500.csv,755846.182953465,0.30669396901285373
data_day_4/01613050.csv,6965.999024066457,-1.609534745430242
data_day_4/01620500.csv,1420.3120192433178,0.5172228271264768
data_day_4/01632000.csv,146563.7139126381,0.2988276618798055
data_day_4/01632900.csv,6008.572757631049,0.46666821356789523
data_day_4/01634500.csv,25986.016187555404,0.4196526705978225
data_day_4/01638480.csv,40895.58904257595,0.2920815140159413
data_day_4/01639500.csv,17565.00136332037,0.3369031858422713
data_day_4/01644000.csv,102846.9176730561,0.6354705474382698
data_day_4/01658500.csv,836.827261056665,-2.482907139396969
data_day_4/01664000.csv,253865.11281498024,0.7763485274111307
data_day_4/01666500.csv,65081.252733503585,0.47916334872804645
data_day_4/01667500.csv,150284.1065916276,0.7128458237660764
data_day_4/01669000.csv,1464.7945295568388,-0.11997609168704293
data_day_4/01669520.csv,18629.775572734587,0.7299639857077063
data_day_4/02011400.csv,5412.2860320644895,0.8770592176562588
data_day_4/02011460.csv,3599.2280303918783,0.8310716164240226
data_day_4/02013000.csv,110300.30561984664,0.36164838681792366
data_day_4/02014000.csv,77934.3792696323,0.581777974072206
data_day_4/02015700.csv,8167.933069210104,0.7825413180219205
data_day_4/02016000.csv,156438.14756762766,0.8039151535840707
data_day_4/02017500.csv,31496.985304475653,0.5892612066337979
data_day_4/02018000.csv,126171.67041739021,0.8393349852960658
data_day_4/02027000.csv,9786.051602847007,0.6480853959723187
data_day_4/02027500.csv,1620.3129682084316,0.7678333420478377
data_day_4/02028500.csv,14636.474954312016,0.5694298068929391
data_day_4/02038850.csv,107.9248332543332,-0.2117629263160823
